drawing_name,average,object_name,image_name,identity,matched,condition,participant,order,img_rx,img_ry,img_cx,img_cy,drawn_rx,drawn_ry,drawn_cx,drawn_cy
controlADC23_D02_apr22,0,paperweight1,a-pr22,nonspecific,0,memorize,controlADC23,D02,15,13.5,693,501.5,NA,NA,NA,NA
controlADC26_D07_apr22,0,paperweight1,a-pr22,nonspecific,0,memorize,controlADC26,D07,15,13.5,693,501.5,NA,NA,NA,NA
controlADC27_D06_apr22,0.3333333333333333,paperweight1,a-pr22,nonspecific,0,memorize,controlADC27,D06,15,13.5,693,501.5,NA,NA,NA,NA
controlADC30_D02_apr22,0,paperweight1,a-pr22,nonspecific,0,memorize,controlADC30,D02,15,13.5,693,501.5,NA,NA,NA,NA
controlADC31_D02_apr22,0,paperweight1,a-pr22,nonspecific,0,memorize,controlADC31,D02,15,13.5,693,501.5,NA,NA,NA,NA
controlADC32_D03_apr22,0.3333333333333333,paperweight1,a-pr22,nonspecific,0,memorize,controlADC32,D03,15,13.5,693,501.5,NA,NA,NA,NA
controlADC34_D04_apr22,0,paperweight1,a-pr22,nonspecific,0,memorize,controlADC34,D04,15,13.5,693,501.5,NA,NA,NA,NA
controlADC35_D01_apr22,0,paperweight1,a-pr22,nonspecific,0,memorize,controlADC35,D01,15,13.5,693,501.5,NA,NA,NA,NA
controlADC02_D03_apr22,0,toy1,a-pr22,nonspecific,0,memorize,controlADC02,D03,15,22,991,319,NA,NA,NA,NA
controlADC03_D03_apr22,0,toy1,a-pr22,nonspecific,0,memorize,controlADC03,D03,15,22,991,319,NA,NA,NA,NA
controlADC04_D01_apr22,0,toy1,a-pr22,nonspecific,0,memorize,controlADC04,D01,15,22,991,319,NA,NA,NA,NA
controlADC06_D05_apr22,0,toy1,a-pr22,nonspecific,0,memorize,controlADC06,D05,15,22,991,319,NA,NA,NA,NA
controlADC12_D05_apr22,0,toy1,a-pr22,nonspecific,0,memorize,controlADC12,D05,15,22,991,319,NA,NA,NA,NA
controlADC17_D03_apr22,0,toy1,a-pr22,nonspecific,0,memorize,controlADC17,D03,15,22,991,319,NA,NA,NA,NA
controlADC19_D02_apr22,0,toy1,a-pr22,nonspecific,0,memorize,controlADC19,D02,15,22,991,319,NA,NA,NA,NA
controlADC20_D04_apr22,0,toy1,a-pr22,nonspecific,0,memorize,controlADC20,D04,15,22,991,319,NA,NA,NA,NA
controlADC23_D02_apr22,0.3333333333333333,toy1,a-pr22,nonspecific,0,memorize,controlADC23,D02,15,22,991,319,NA,NA,NA,NA
controlADC26_D07_apr22,0,toy1,a-pr22,nonspecific,0,memorize,controlADC26,D07,15,22,991,319,NA,NA,NA,NA
controlADC27_D06_apr22,0,toy1,a-pr22,nonspecific,0,memorize,controlADC27,D06,15,22,991,319,NA,NA,NA,NA
controlADC30_D02_apr22,0.3333333333333333,toy1,a-pr22,nonspecific,0,memorize,controlADC30,D02,15,22,991,319,NA,NA,NA,NA
controlADC31_D02_apr22,0,toy1,a-pr22,nonspecific,0,memorize,controlADC31,D02,15,22,991,319,NA,NA,NA,NA
controlADC32_D03_apr22,0,toy1,a-pr22,nonspecific,0,memorize,controlADC32,D03,15,22,991,319,NA,NA,NA,NA
controlADC34_D04_apr22,0.3333333333333333,toy1,a-pr22,nonspecific,0,memorize,controlADC34,D04,15,22,991,319,NA,NA,NA,NA
controlADC35_D01_apr22,0,toy1,a-pr22,nonspecific,0,memorize,controlADC35,D01,15,22,991,319,NA,NA,NA,NA
