trial,start,end,x,y,mad.x,mad.y,peak.vx,peak.vy,dur,event,participant,image
7,587.8973278,587.9455037,1513.5,794,4.4478,4.4478,-3.5,3.5,48.175899995840204,fixation,ADC22,a-pr22.png
7,587.9492928,587.9792786,1508,792,7.413,5.9304,5.5,4,29.98579999,fixation,ADC22,a-pr22.png
7,587.9833145,588.1392498,1500,792,5.9304,4.4478,-5,3,155.9353,fixation,ADC22,a-pr22.png
7,588.4629719,588.467002,1618,848.5,1.4826,0.7413,1.5,-1.5,4.030099994,fixation,ADC22,a-pr22.png
7,588.4710183,588.490991,1623.5,855,2.2239,1.4826,-3,2,19.9727,fixation,ADC22,a-pr22.png
7,588.498988,588.655206,1593,833,5.9304,4.4478,3.5,3.5,156.21799999917098,fixation,ADC22,a-pr22.png
7,588.6909359,588.6949395,1252.5,679.5,0.7413,2.2239,3,2.5,4.003600014,fixation,ADC22,a-pr22.png
7,588.6988922,589.1106722,1264,689,4.4478,5.9304,-4.5,3.5,411.78,fixation,ADC22,a-pr22.png
7,589.1572857,589.1686567,695.5,759.5,5.1891,1.4826,4,-1.5,11.371,fixation,ADC22,a-pr22.png
7,589.17464,589.3055964,682,759,7.413,4.4478,-4,2.5,130.9564,fixation,ADC22,a-pr22.png
7,589.3395632,589.472721,404,793,4.4478,2.9652,6.5,-2.5,133.15779999083998,fixation,ADC22,a-pr22.png
7,589.5307144,589.5387781,1495,805.5,7.413,1.4826,5.5,-3.5,8.063699992,fixation,ADC22,a-pr22.png
7,589.5446756,589.7855393,1479,796,5.9304,2.9652,-5,3,240.86370000350098,fixation,ADC22,a-pr22.png
7,589.8215756,589.8715165,1163,806,7.413,4.4478,-4,4,49.94089999,fixation,ADC22,a-pr22.png
7,589.8754866,590.1174106,1182,803,5.9304,4.4478,-4.5,-3,241.924,fixation,ADC22,a-pr22.png
7,590.1735771,590.3413173,1730.5,901,6.6717,1.4826,4,3,167.7402,fixation,ADC22,a-pr22.png
7,590.3672723,590.3712669,1571.5,910,2.2239,0,5.5,1,3.9946000033523004,fixation,ADC22,a-pr22.png
7,590.375374,590.3873297,1573.5,921.5,2.2239,1.4826,-3,-3,11.9557,fixation,ADC22,a-pr22.png
7,590.8030958,590.8110581,1032,535,2.2239,1.4826,-6.5,-2,7.962300006,fixation,ADC22,a-pr22.png
7,590.8430585,590.8470033,1068.5,604,6.6717,1.4826,4.5,-1.5,3.944800003,fixation,ADC22,a-pr22.png
7,590.8530132,590.8570193,1068,619,2.9652,1.4826,3,1,4.006099999,fixation,ADC22,a-pr22.png
7,590.8690891,590.8770447,1061,623,0.7413,1.4826,5,2,7.9555999982403005,fixation,ADC22,a-pr22.png
7,590.8890091,590.8930179,1077.5,633,6.6717,1.4826,2,2,4.008799991424801,fixation,ADC22,a-pr22.png
7,590.9149962,590.9390115,1087.5,654,4.4478,0.7413,-5,-4,24.01529999,fixation,ADC22,a-pr22.png
7,590.9849159,591.0089703,1093.5,663,2.2239,4.4478,3,-4.5,24.05440001,fixation,ADC22,a-pr22.png
7,591.0109048,591.022928,1091.5,667.5,2.9652,0.7413,-3,3,12.023200005387501,fixation,ADC22,a-pr22.png
7,591.0428891,591.0509102,1105.5,692,3.7065,2.2239,9,5,8.021099999,fixation,ADC22,a-pr22.png
7,591.0609075,591.0728456,1108.5,698,2.9652,2.2239,8,6.5,11.938099997678401,fixation,ADC22,a-pr22.png
7,591.088814,591.0968144,1110.5,699,0.7413,1.4826,-3.5,-7.5,8.000400000128101,fixation,ADC22,a-pr22.png
7,591.106812,591.1148135,1122,712.5,3.7065,2.2239,0.5,3,8.001500013051501,fixation,ADC22,a-pr22.png
7,591.2069083,591.2167864,1443,761,1.4826,1.4826,-3.5,-4,9.878100000605599,fixation,ADC22,a-pr22.png
7,591.2273286,591.2473056,1457,762.5,5.9304,2.9652,-3,4,19.977,fixation,ADC22,a-pr22.png
7,591.2527377,591.2775083,1447,756.5,1.4826,2.2239,-4,-3.5,24.7706,fixation,ADC22,a-pr22.png
7,591.2807876,591.4066653,1442,756,5.9304,2.9652,-4.5,-4.5,125.87770000027402,fixation,ADC22,a-pr22.png
7,591.4107461,591.4646592,1443,759,8.8956,2.9652,4,3.5,53.91310001,fixation,ADC22,a-pr22.png
7,591.4946439,591.5006107,1278,801,2.9652,1.4826,4,1.5,5.966800014,fixation,ADC22,a-pr22.png
7,591.5066258,591.7334953,1281,781,2.9652,2.9652,3.5,-2.5,226.86949999388202,fixation,ADC22,a-pr22.png
7,591.7605049,591.764652,1057.5,854,2.2239,2.9652,2,2.5,4.14709999,fixation,ADC22,a-pr22.png
7,591.7694333,591.7794449,1060,841,2.9652,0,2.5,2,10.011599994868401,fixation,ADC22,a-pr22.png
7,591.7834987,591.96733,1066,845,4.4478,4.4478,3.5,4,183.8313,fixation,ADC22,a-pr22.png
7,592.0270583,592.1792679,1384,834.5,5.9304,6.6717,-6,3,152.2096,fixation,ADC22,a-pr22.png
7,592.2273079,592.4831901,1131,833,4.4478,4.4478,5.5,3,255.8822,fixation,ADC22,a-pr22.png
7,592.5211807,592.6990613,1313,765,4.4478,2.9652,-4.5,-3,177.8806,fixation,ADC22,a-pr22.png
7,592.7051239,592.7110573,1338,783,1.4826,0,3,-1.5,5.933400012,fixation,ADC22,a-pr22.png
8,605.8478389,605.8597355,1308.5,742,2.2239,1.4826,3,3,11.8966,fixation,ADC22,a-pr19.png
8,605.8618028,605.9917475,1306,747,4.4478,4.4478,-4,-3.5,129.9447,fixation,ADC22,a-pr19.png
8,605.9956839,606.2545353,1306,749,8.8956,2.9652,3.5,4.5,258.85139998990803,fixation,ADC22,a-pr19.png
8,606.256507,606.2825273,1312,753,1.4826,2.9652,-4,3,26.02029999,fixation,ADC22,a-pr19.png
8,606.2965131,606.2996192,1409.5,782,3.7065,2.9652,1.5,-2.5,3.106099995,fixation,ADC22,a-pr19.png
8,606.3044631,606.6182868,1418,774,2.9652,4.4478,-5.5,3.5,313.8237,fixation,ADC22,a-pr19.png
8,606.6464729,606.6504962,1386.5,623.5,2.2239,0.7413,-5,-1.5,4.0232999999715995,fixation,ADC22,a-pr19.png
8,606.656445,606.6622881,1380,638,1.4826,1.4826,3,2,5.843099996127401,fixation,ADC22,a-pr19.png
8,606.672256,606.8562474,1374,622,8.1543,2.9652,2.5,3,183.9914,fixation,ADC22,a-pr19.png
8,606.870261,607.0562714,1350,577,5.9304,2.9652,-3.5,3,186.01040001158302,fixation,ADC22,a-pr19.png
8,607.068205,607.2601194,1306,558,4.4478,1.4826,-5.5,2.5,191.91439999849499,fixation,ADC22,a-pr19.png
8,607.2740399,607.2780741,1371,607.5,1.4826,0.7413,2.5,2,4.034200003,fixation,ADC22,a-pr19.png
8,607.282052,607.3324553,1365,601,1.4826,2.9652,2,3,50.4033,fixation,ADC22,a-pr19.png
8,607.3340437,607.4739758,1365,603,1.4826,1.4826,-4.5,-3,139.9321,fixation,ADC22,a-pr19.png
8,607.4779056,607.513991,1376.5,614,5.1891,2.2239,3.5,3,36.08539999,fixation,ADC22,a-pr19.png
8,607.5160501,607.7478211,1381,614,5.9304,1.4826,-3.5,-3.5,231.771,fixation,ADC22,a-pr19.png
8,607.7679871,607.7739325,1590,653,1.4826,1.4826,-4.5,1.5,5.9454000029289995,fixation,ADC22,a-pr19.png
8,607.78183,607.9438281,1617,656,7.413,2.9652,-5,3.5,161.9981,fixation,ADC22,a-pr19.png
8,607.9558499,608.1016967,1661,678,5.9304,2.9652,5.5,-3,145.8468,fixation,ADC22,a-pr19.png
8,608.109672,608.1176658,1696.5,698.5,1.4826,2.2239,-4.5,-2.5,7.9937999980756995,fixation,ADC22,a-pr19.png
8,608.1237066,608.2836001,1680.5,696,8.1543,4.4478,-4,-3.5,159.8935,fixation,ADC22,a-pr19.png
8,608.3155448,608.3254829,1669,859,1.4826,1.4826,-0.5,3,9.938100004,fixation,ADC22,a-pr19.png
8,608.3314813,608.4814649,1662,857,2.9652,2.9652,3,-4,149.9836,fixation,ADC22,a-pr19.png
8,608.4864179,608.5744089,1654,849,8.1543,5.9304,-3.5,4,87.99099999305331,fixation,ADC22,a-pr19.png
8,608.6163997,608.6203152,1246,734,2.9652,1.4826,3.5,-2.5,3.9155000013124006,fixation,ADC22,a-pr19.png
8,608.6294355,608.6342803,1209,731.5,4.4478,2.2239,-2.5,0,4.844800002,fixation,ADC22,a-pr19.png
8,610.2434134,610.2493893,1005,770,0.7413,1.4826,-0.5,-1,5.9759000005214995,fixation,ADC22,a-pr19.png
9,610.2514603,610.2594564,1002.5,770,1.4826,1.4826,-4.5,-1,7.996100001,fixation,ADC22,a-pr16.png
9,610.2754262,610.2794472,1208.5,823,2.2239,0,-1.5,-1,4.021000007,fixation,ADC22,a-pr16.png
9,610.3014495,610.453329,1311,820.5,2.9652,2.9652,-5.5,5.5,151.8795,fixation,ADC22,a-pr16.png
9,610.4633503,610.4713373,1311,811.5,1.4826,2.2239,-2,-3.5,7.987000004,fixation,ADC22,a-pr16.png
9,610.4733172,610.602267,1312.5,815,5.9304,2.9652,-4,3,128.9498,fixation,ADC22,a-pr16.png
9,610.8681581,610.880241,1407.5,549,2.2239,2.9652,2,3,12.082900005225401,fixation,ADC22,a-pr16.png
9,610.888155,611.2039468,1396,545,5.9304,2.9652,3.5,-3,315.7918,fixation,ADC22,a-pr16.png
9,611.255975,611.343862,1191,742,5.9304,2.9652,3,3.5,87.887,fixation,ADC22,a-pr16.png
9,611.3458218,611.4197758,1192,739,1.4826,1.4826,-3.5,-3.5,73.95400001,fixation,ADC22,a-pr16.png
9,611.4238106,611.4459441,1189,743,1.4826,1.4826,-3,2.5,22.13350001,fixation,ADC22,a-pr16.png
9,611.4518272,611.6677419,1192,752,2.9652,2.9652,-4.5,-4,215.9147,fixation,ADC22,a-pr16.png
9,611.9874387,612.0014227,1578,835,1.4826,4.4478,2,-4,13.984,fixation,ADC22,a-pr16.png
9,612.0054528,612.0134764,1571.5,843.5,1.4826,0.7413,2.5,-3.5,8.023599997,fixation,ADC22,a-pr16.png
9,612.0155082,612.1213387,1560,818,8.8956,17.7912,3,5.5,105.8305,fixation,ADC22,a-pr16.png
9,612.1254801,613.0500516,1536,786,7.413,5.9304,4.5,4,924.5715,fixation,ADC22,a-pr16.png
9,613.3059231,613.3119815,1694,558,0,1.4826,2.5,-3,6.058399998,fixation,ADC22,a-pr16.png
9,613.3200788,613.3259887,1698,577,1.4826,1.4826,-2.5,-5,5.909899996,fixation,ADC22,a-pr16.png
9,613.3379694,613.3540507,1713,607,3.7065,2.2239,-4,4,16.08130001,fixation,ADC22,a-pr16.png
9,613.3579723,613.3960656,1715,629,4.4478,7.413,4,-5,38.0933,fixation,ADC22,a-pr16.png
9,613.4191461,613.4271873,1719,644,0.7413,0,-2.5,4,8.041199999,fixation,ADC22,a-pr16.png
9,613.4300259,613.5541123,1712.5,649,9.6369,2.9652,5.5,4,124.0864,fixation,ADC22,a-pr16.png
9,613.5559547,613.6019314,1708,648,2.9652,2.9652,3,-3.5,45.9767,fixation,ADC22,a-pr16.png
9,613.6479735,613.6539511,1075,785,2.9652,0,5.5,-1,5.977600001,fixation,ADC22,a-pr16.png
9,613.6599329,613.6739932,1077,770,4.4478,5.9304,3,-4,14.0603,fixation,ADC22,a-pr16.png
9,613.6779114,613.7898844,1060,758,5.9304,5.9304,4.5,3,111.973,fixation,ADC22,a-pr16.png
9,613.791858,614.053752,1067,752,10.3782,2.9652,4,3,261.894,fixation,ADC22,a-pr16.png
9,614.0876708,614.0937059,568,834,2.9652,4.4478,3.5,-2.5,6.0351,fixation,ADC22,a-pr16.png
9,614.0977095,614.2557952,528,830,4.4478,2.9652,5.5,3,158.0857,fixation,ADC22,a-pr16.png
9,614.2916885,614.2956973,214.5,1011.5,0.7413,0.7413,-3,-2,4.008800005976799,fixation,ADC22,a-pr16.png
9,614.2997339,614.4956503,198,1007,4.4478,4.4478,4.5,-2.5,195.9164,fixation,ADC22,a-pr16.png
9,614.511772,614.5176888,234,1148,2.9652,1.4826,-2.5,-2.5,5.916799994338301,fixation,ADC22,a-pr16.png
9,614.5235904,614.8573707,216,1168,5.9304,4.4478,5,-2.5,333.7803,fixation,ADC22,a-pr16.png
9,614.8674255,614.8733874,147,1153,2.9652,1.4826,-5,2,5.961899996,fixation,ADC22,a-pr16.png
9,614.877498,615.1232087,167,1151,2.9652,4.4478,3.5,-2.5,245.7107,fixation,ADC22,a-pr16.png
9,615.3610865,615.3670705,1119,868,1.4826,0,-1.5,-1,5.984000002172199,fixation,ADC22,a-pr16.png
9,615.3710957,615.3811081,1117,880,4.4478,1.4826,4,-2.5,10.012399998231599,fixation,ADC22,a-pr16.png
9,615.3850851,615.3951027,1108,874,2.9652,2.9652,-1.5,-2.5,10.01759999,fixation,ADC22,a-pr16.png
9,615.4010638,615.4171016,1101,867,1.4826,2.9652,2,3,16.0378,fixation,ADC22,a-pr16.png
9,615.4190883,615.6210859,1091,840,4.4478,8.8956,5,-3.5,201.9976,fixation,ADC22,a-pr16.png
9,615.6710722,615.6750353,1609.5,511,0.7413,1.4826,-3.5,-2,3.9631,fixation,ADC22,a-pr16.png
9,615.6811412,615.8470082,1632,521,8.8956,2.9652,-4,3,165.867,fixation,ADC22,a-pr16.png
9,615.8879474,615.8918991,2316.5,510.5,0.7413,0.7413,-4,2,3.951699997,fixation,ADC22,a-pr16.png
9,615.8969716,615.9019506,2286.5,510,0.7413,1.4826,3,1,4.978999997547301,fixation,ADC22,a-pr16.png
9,615.9058764,616.0359457,2313,509,2.9652,1.4826,-5.5,1.5,130.0693,fixation,ADC22,a-pr16.png
9,616.0470217,616.0519364,2456,505.5,1.4826,2.2239,-4,2,4.914699995,fixation,ADC22,a-pr16.png
9,616.0573494,616.3157835,2456,505,8.8956,2.9652,8,-3,258.4341,fixation,ADC22,a-pr16.png
9,616.3218051,616.3797074,2437,506,4.4478,2.9652,-6,-2.5,57.9023,fixation,ADC22,a-pr16.png
9,616.3837651,616.4457635,2437,508,5.9304,2.9652,4,-3,61.9984,fixation,ADC22,a-pr16.png
9,616.4497676,616.4636846,2434,509,1.4826,0,2.5,3,13.917,fixation,ADC22,a-pr16.png
9,616.4657157,616.5216297,2435.5,508,2.2239,2.2239,-4.5,-3.5,55.91400001,fixation,ADC22,a-pr16.png
9,616.545639,616.5496658,2429.5,496,5.1891,5.9304,-3.5,2,4.026799998,fixation,ADC22,a-pr16.png
9,616.8154886,616.8233919,1408.5,625,0.7413,1.4826,-2,-3.5,7.9032999919944995,fixation,ADC22,a-pr16.png
9,616.8255726,616.8415496,1406,635.5,2.9652,2.9652,3,-4,15.97700001,fixation,ADC22,a-pr16.png
9,616.8429255,616.8755301,1400,649,1.4826,1.4826,2,-3,32.6046,fixation,ADC22,a-pr16.png
9,616.8794453,617.0333743,1386,658,16.3086,2.9652,3.5,-3.5,153.929,fixation,ADC22,a-pr16.png
9,617.0953246,617.0993435,388.5,847,2.2239,0,5,-1.5,4.018900002847601,fixation,ADC22,a-pr16.png
9,617.1053885,617.2552605,361,838,4.4478,5.9304,4.5,2.5,149.872,fixation,ADC22,a-pr16.png
9,617.30127,617.4354568,166,1148,4.4478,2.9652,3,3,134.1868,fixation,ADC22,a-pr16.png
9,617.4854688,617.489475,1332.5,727.5,0.7413,3.7065,5,-1,4.006199993,fixation,ADC22,a-pr16.png
9,617.5054491,617.5234511,1345,727,5.9304,2.9652,5.5,2.5,18.002,fixation,ADC22,a-pr16.png
9,617.527444,617.9991641,1334.5,725,5.1891,4.4478,-4,2.5,471.7201,fixation,ADC22,a-pr16.png
9,618.0191448,618.2211134,1258,732,10.3782,2.9652,3.5,-3,201.9686,fixation,ADC22,a-pr16.png
10,631.670396,631.9182866,1258,727,7.413,2.9652,-4,-4,247.89060000421202,fixation,ADC22,a-pr1.png
10,631.9322911,631.9362747,1323.5,714.5,2.2239,0.7413,-4,0.5,3.983599997,fixation,ADC22,a-pr1.png
10,631.9402366,632.1861615,1332,710,1.4826,2.9652,-6,-2.5,245.9249,fixation,ADC22,a-pr1.png
10,632.2021074,632.2081052,1520,728,1.4826,1.4826,-5,1,5.997799993,fixation,ADC22,a-pr1.png
10,632.2161434,632.385967,1558,728,2.9652,1.4826,5.5,-2,169.82359999747098,fixation,ADC22,a-pr1.png
10,632.3979385,632.5628692,1608,725,2.9652,1.4826,6,-2.5,164.9307,fixation,ADC22,a-pr1.png
10,632.5828514,632.5868313,1780,772,1.4826,0,3.5,1.5,3.9799000032871006,fixation,ADC22,a-pr1.png
10,632.5928278,632.7307924,1775,760,4.4478,2.9652,4.5,3,137.9646,fixation,ADC22,a-pr1.png
10,632.7607594,632.763903,1756.5,618.5,2.2239,0.7413,6,-1.5,3.1435999926542997,fixation,ADC22,a-pr1.png
10,632.7687267,632.7747416,1751,628,1.4826,0,-3,-2,6.014899991,fixation,ADC22,a-pr1.png
10,632.7827206,632.9666547,1751,618,5.1891,1.4826,3,-2.5,183.93409999771401,fixation,ADC22,a-pr1.png
10,632.9766347,633.1965909,1787,607,8.8956,1.4826,-5,2,219.9562,fixation,ADC22,a-pr1.png
10,633.2085508,633.9480864,1859,615,16.3086,4.4478,-9.5,-3,739.5356,fixation,ADC22,a-pr1.png
10,634.016048,634.3398692,921,607,4.4478,1.4826,-5,3,323.8212,fixation,ADC22,a-pr1.png
10,634.3839241,634.387902,1853.5,615.5,0.7413,0.7413,4.5,2.5,3.977899996,fixation,ADC22,a-pr1.png
10,634.4038126,634.5518084,1840.5,622,9.6369,1.4826,3.5,-2.5,147.9958,fixation,ADC22,a-pr1.png
10,634.5647729,634.9117726,1787,614,2.9652,2.9652,-5.5,3.5,346.9997,fixation,ADC22,a-pr1.png
10,634.9226109,635.0945278,1824,613,7.413,2.9652,5,-3,171.9169,fixation,ADC22,a-pr1.png
10,635.1125587,635.1165029,1736,627,2.9652,0,4.5,1.5,3.9441999979316997,fixation,ADC22,a-pr1.png
10,635.1205364,635.3084321,1726,621,2.9652,1.4826,5.5,3.5,187.8957,fixation,ADC22,a-pr1.png
10,635.3503831,635.3645037,950,661,5.9304,2.9652,3,-2,14.12060001,fixation,ADC22,a-pr1.png
10,635.3723501,635.5383291,918,653,7.413,1.4826,4,2.5,165.97899999760602,fixation,ADC22,a-pr1.png
10,635.5583051,635.7382422,988,663,2.9652,2.9652,-4,2.5,179.9371,fixation,ADC22,a-pr1.png
10,635.7484444,635.7522271,1039.5,667,2.2239,1.4826,-3.5,-1.5,3.782699998,fixation,ADC22,a-pr1.png
10,635.7562127,635.9640771,1019,664,4.4478,1.4826,-4,2.5,207.86440001302302,fixation,ADC22,a-pr1.png
10,635.992083,636.2119718,917,615,2.9652,1.4826,4.5,-3,219.8888,fixation,ADC22,a-pr1.png
10,636.2159476,636.5477193,930,603,2.9652,2.9652,-4,-2.5,331.7717,fixation,ADC22,a-pr1.png
10,636.5519122,636.7245742,954,592,1.4826,1.4826,4,-2,172.66200000722202,fixation,ADC22,a-pr1.png
10,638.3716816,638.3796394,870,698,0,1.4826,-1,2.5,7.957800004078299,fixation,ADC22,a-pr1.png
11,638.3816584,638.4121718,870,699,2.9652,1.4826,2,1.5,30.51340001,fixation,ADC22,a-pr23.png
11,638.4416151,638.7004757,796,840,4.4478,2.9652,5,-3.5,258.8606,fixation,ADC22,a-pr23.png
11,639.2201735,639.3802356,1462,760,7.413,7.413,4,-3.5,160.0621,fixation,ADC22,a-pr23.png
11,639.9378808,639.9439519,1554,883,1.4826,0,2.5,-4.5,6.071100005,fixation,ADC22,a-pr23.png
11,639.9598802,640.0258356,1515,847,11.8608,2.9652,4,3,65.95539999,fixation,ADC22,a-pr23.png
11,640.2417407,640.6774159,1523,801,4.4478,11.8608,5.5,3.5,435.6752,fixation,ADC22,a-pr23.png
11,640.7274506,640.7354056,1094,654,2.2239,2.2239,3,-2.5,7.955000012,fixation,ADC22,a-pr23.png
11,640.7394328,641.0302992,1117,652,5.9304,1.4826,3.5,-3.5,290.86639999513903,fixation,ADC22,a-pr23.png
11,641.0443038,641.049404,993,627,1.4826,0,2,-1.5,5.100200000015301,fixation,ADC22,a-pr23.png
11,641.0723534,641.2494099,950,609,5.9304,2.9652,3.5,3,177.0565,fixation,ADC22,a-pr23.png
11,641.3513263,641.4802294,-710.5,334,5.1891,1.4826,-5.5,1,128.9031,fixation,ADC22,a-pr23.png
11,641.5082565,641.6481503,-1814,478,5.9304,2.9652,5,2,139.8938,fixation,ADC22,a-pr23.png
11,641.8460431,641.8600242,536,846,0,2.9652,3,2,13.98110001,fixation,ADC22,a-pr23.png
11,641.8660126,642.0818968,535,850,4.4478,2.9652,4,-2.5,215.8842,fixation,ADC22,a-pr23.png
11,642.4597947,642.465773,1110,714,0,2.9652,4.5,4,5.978300007882299,fixation,ADC22,a-pr23.png
11,642.4777189,642.5237347,1092,700,10.3782,4.4478,-103,-12.5,46.01580001,fixation,ADC22,a-pr23.png
11,642.5258249,642.5321895,1073,692,1.4826,1.4826,103.5,15,6.364600005,fixation,ADC22,a-pr23.png
11,642.5357801,642.5397588,1067.5,702,2.2239,1.4826,-1.5,-2.5,3.9787000050637005,fixation,ADC22,a-pr23.png
11,643.6393969,643.6433866,1385.5,884,0.7413,4.4478,1.5,-1,3.989699994,fixation,ADC22,a-pr23.png
11,643.6558557,643.7072665,1364,897.5,4.4478,2.9652,5,3.5,51.4108,fixation,ADC22,a-pr23.png
11,643.7092805,643.7153165,1354,886,1.4826,1.4826,5.5,2,6.036000003,fixation,ADC22,a-pr23.png
11,643.7193129,643.9037406,1348,866.5,4.4478,6.6717,6.5,3.5,184.4277,fixation,ADC22,a-pr23.png
11,643.9393173,644.2891498,1178,702,7.413,4.4478,-5,-4,349.8325,fixation,ADC22,a-pr23.png
11,644.3400907,644.3440892,1692,648.5,2.9652,0.7413,5,-2.5,3.998500004,fixation,ADC22,a-pr23.png
11,644.3500835,644.3620758,1670.5,638,2.9652,0.7413,-2.5,2.5,11.9923,fixation,ADC22,a-pr23.png
11,644.3800657,644.3834025,1666,673.5,1.4826,3.7065,4,-2,3.3368,fixation,ADC22,a-pr23.png
11,645.1791709,645.2032622,1059,363.5,2.9652,5.1891,-5,-4.5,24.09130001,fixation,ADC22,a-pr23.png
11,645.2080023,645.2220579,1065,378,2.9652,1.4826,-3.5,2.5,14.0556,fixation,ADC22,a-pr23.png
11,645.2420417,645.349089,1057.5,376,3.7065,2.9652,5.5,-3,107.04729999633899,fixation,ADC22,a-pr23.png
11,645.3531315,645.3871372,1049,368,4.4478,2.9652,-3.5,2.5,34.0057,fixation,ADC22,a-pr23.png
11,645.4539894,645.4600408,1254,772,1.4826,0,4,4,6.051400006,fixation,ADC22,a-pr23.png
11,645.4660282,645.4700335,1245.5,754.5,0.7413,0.7413,-3,-2.5,4.005299991149499,fixation,ADC22,a-pr23.png
11,645.5200068,645.529946,1245,764,1.4826,4.4478,4,4,9.939199998370901,fixation,ADC22,a-pr23.png
11,645.5339424,645.5379412,1242,761.5,1.4826,11.1195,-1.5,2.5,3.9987999907679996,fixation,ADC22,a-pr23.png
11,645.5419916,645.545999,1244.5,763,2.2239,5.9304,5.5,1,4.007399999,fixation,ADC22,a-pr23.png
11,645.5499808,645.6419937,1242.5,764.5,5.1891,5.1891,-4,-4.5,92.0129,fixation,ADC22,a-pr23.png
11,645.6739782,645.6779844,1252,773,0,4.4478,2.5,-2.5,4.006200004,fixation,ADC22,a-pr23.png
11,645.6819785,645.7070928,1247,765,1.4826,2.9652,-5,2.5,25.11429999,fixation,ADC22,a-pr23.png
11,645.7340179,645.7379287,1246.5,766.5,2.2239,5.1891,-2,2.5,3.910800001,fixation,ADC22,a-pr23.png
11,645.7559734,645.7679303,1237.5,768.5,2.2239,5.9304,3.5,6,11.956900004406599,fixation,ADC22,a-pr23.png
11,645.7899612,645.7959574,1301,685,1.4826,1.4826,7.5,-3,5.996200012,fixation,ADC22,a-pr23.png
11,645.807889,645.8260266,1298,685,4.4478,2.9652,-5,6,18.1376,fixation,ADC22,a-pr23.png
11,645.840022,645.8599545,1305,681,4.4478,2.2239,-4,3,19.932500003960698,fixation,ADC22,a-pr23.png
11,645.8779204,645.8959865,1305,676,2.9652,2.9652,2.5,-4,18.0661,fixation,ADC22,a-pr23.png
11,645.9239385,645.9278458,1299.5,666,0.7413,1.4826,-2.5,2.5,3.907299997,fixation,ADC22,a-pr23.png
11,645.9339025,645.973919,1299.5,668,3.7065,4.4478,-6.5,4,40.016500006459005,fixation,ADC22,a-pr23.png
11,645.9779511,646.0150564,1301,660,4.4478,2.9652,-4,3.5,37.10530001,fixation,ADC22,a-pr23.png
11,646.0370754,646.0490304,1304.5,654.5,3.7065,4.4478,-4.5,-5,11.955,fixation,ADC22,a-pr23.png
11,646.2638547,646.3598038,1294,694.5,8.8956,5.1891,3.5,-7.5,95.9491,fixation,ADC22,a-pr23.png
12,660.6346134,660.682578,1436,727,2.9652,2.2239,3.5,-4,47.9646,fixation,ADC22,a-pr14.png
12,660.7085817,660.7924545,1327.5,702.5,5.1891,3.7065,-5.5,2.5,83.87279999,fixation,ADC22,a-pr14.png
12,660.7964713,660.9344014,1324,699,5.9304,4.4478,-7.5,3,137.9301,fixation,ADC22,a-pr14.png
12,660.9385368,660.9484035,1325,692,1.4826,1.4826,3,1.5,9.866699997,fixation,ADC22,a-pr14.png
12,660.986356,661.1642526,1551,752,4.4478,4.4478,5,-3.5,177.8966,fixation,ADC22,a-pr14.png
12,661.1682226,661.2062069,1554,754,4.4478,2.9652,-4.5,2,37.984299998242896,fixation,ADC22,a-pr14.png
12,661.2222492,661.2301832,1637.5,768,7.413,0,6,3.5,7.934000008,fixation,ADC22,a-pr14.png
12,661.2364077,661.5470206,1634,765,4.4478,5.9304,-4.5,3.5,310.6129,fixation,ADC22,a-pr14.png
12,661.576048,661.7988727,1503,741,4.4478,2.9652,4.5,2.5,222.8247,fixation,ADC22,a-pr14.png
12,661.8228369,661.8268527,1558.5,652.5,2.2239,0.7413,4,0.5,4.015799994,fixation,ADC22,a-pr14.png
12,661.8349001,661.9708038,1559,664.5,5.9304,2.2239,3.5,4,135.9037,fixation,ADC22,a-pr14.png
12,662.0007522,662.1627158,1769,654,7.413,1.4826,-4,2,161.9636,fixation,ADC22,a-pr14.png
12,662.1688106,662.2906406,1736,651,4.4478,1.4826,5.5,-2.5,121.83,fixation,ADC22,a-pr14.png
12,662.3267133,662.3426725,1288.5,748.5,2.9652,1.4826,-4.5,-2.5,15.9592,fixation,ADC22,a-pr14.png
12,662.3466178,662.5244684,1270,752,5.9304,2.9652,4,2.5,177.8506,fixation,ADC22,a-pr14.png
12,662.5485286,662.7922713,1227,794,7.413,4.4478,-4.5,3,243.74269999225402,fixation,ADC22,a-pr14.png
12,662.8143169,662.8442656,1013,743,5.9304,5.9304,6.5,-3.5,29.9487,fixation,ADC22,a-pr14.png
12,662.8483167,663.0543005,999,738,4.4478,2.9652,4.5,3,205.98379999500997,fixation,ADC22,a-pr14.png
12,663.0767665,663.0922166,943.5,706.5,3.7065,1.4826,4,-4,15.4501,fixation,ADC22,a-pr14.png
12,663.0962603,663.3302669,940,703,8.8956,2.9652,3.5,-3,234.0066,fixation,ADC22,a-pr14.png
12,663.3402307,663.5341862,956,667,4.4478,1.4826,3,-3,193.9555,fixation,ADC22,a-pr14.png
12,663.566153,663.9121286,866,627,7.413,4.4478,6,3.5,345.9756,fixation,ADC22,a-pr14.png
12,663.9159679,664.2308226,892,624,2.9652,1.4826,-5.5,-2.5,314.8547,fixation,ADC22,a-pr14.png
12,664.2507691,664.5347095,780,679,2.9652,2.9652,-5.5,-3,283.9404,fixation,ADC22,a-pr14.png
12,664.5427664,664.8326427,800,681,5.9304,1.4826,5,-2,289.8763,fixation,ADC22,a-pr14.png
